Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
37827031,Learn Rails 5.2: Accelerated Web Development with Ruby on Rails,Stefan Wintermeyer,"Wintermeyer, Stefan",,"=""148423488X""","=""9781484234884""",0,3.83,Apress,Paperback,435,2018,,,2019/01/12,to-read,to-read (#441),to-read,,,,0,,,0,,,,,
39815976,Docker for Rails Developers,Rob Isenberg,"Isenberg, Rob",,"=""""","=""""",0,4.29,Pragmatic Bookshelf,ebook,180,2018,,,2019/01/12,to-read,to-read (#440),to-read,,,,0,,,0,,,,,
16301040,Rails 4 in Action,Ryan Bigg,"Bigg, Ryan",Yehuda Katz,"=""""","=""""",0,4.00,Manning,Paperback,,,2013,,2019/01/11,to-read,to-read (#439),to-read,,,,0,,,0,,,,,
24985680,Samoutrudnianie. Dobre i złe strony rzucania kłód pod własne nogi,Dariusz Doliński,"Doliński, Dariusz",Andrzej Szmajke,"=""8390068575""","=""""",0,4.25,Pracownia Wydawnicza PTP,Paperback,160,1994,1994,,2019/01/10,to-read,to-read (#438),to-read,,,,0,,,0,,,,,
22512931,Building Microservices: Designing Fine-Grained Systems,Sam Newman,"Newman, Sam",,"=""1491950358""","=""9781491950357""",0,4.18,O'Reilly Media,Paperback,262,2015,2014,,2019/01/10,to-read,to-read (#437),to-read,,,,0,,,0,,,,,
21824181,Metaprogramming Ruby 2: Program Like the Ruby Pros,Paolo Perrotta,"Perrotta, Paolo",,"=""1941222129""","=""9781941222126""",0,4.52,Pragmatic Bookshelf,Paperback,280,2014,2014,,2019/01/10,to-read,to-read (#436),to-read,,,,0,,,0,,,,,
18813642,Bad Feminist,Roxane Gay,"Gay, Roxane",,"=""0062282719""","=""9780062282712""",0,3.94,Harper Perennial,Paperback,320,2014,2014,,2019/01/10,to-read,to-read (#435),to-read,,,,0,,,0,,,,,
35099718,So You Want to Talk About Race,Ijeoma Oluo,"Oluo, Ijeoma",,"=""1580056776""","=""9781580056779""",0,4.51,Seal Press,Hardcover,248,2018,2018,,2019/01/10,to-read,to-read (#433),to-read,,,,0,,,0,,,,,
37908858,Intercom on Marketing,Des Traynor,"Traynor, Des",Matt Hodges,"=""""","=""""",0,4.09,,ebook,140,2018,,,2019/01/10,to-read,to-read (#432),to-read,,,,0,,,0,,,,,
31450634,Bitch Doctrine: Essays for Dissenting Adults,Laurie Penny,"Penny, Laurie",,"=""1632867532""","=""9781632867537""",0,3.99,Bloomsbury USA,Hardcover,288,2017,2017,,2019/01/10,to-read,to-read (#431),to-read,,,,0,,,0,,,,,
29340182,Shrill: Notes from a Loud Woman,Lindy West,"West, Lindy",,"=""0316348406""","=""9780316348409""",0,4.18,Hachette,Hardcover,260,2016,2016,,2019/01/10,to-read,to-read (#429),to-read,,,,0,,,0,,,,,
36288143,Brotopia: Breaking Up the Boys' Club of Silicon Valley,Emily  Chang,"Chang, Emily",,"=""""","=""""",0,4.01,Portfolio,Kindle Edition,317,2018,2018,,2019/01/10,to-read,to-read (#428),to-read,,,,0,,,0,,,,,
22758923,The Best Interface Is No Interface: The simple path to brilliant technology,Golden Krishna,"Krishna, Golden",,"=""0133890333""","=""9780133890334""",0,3.99,New Riders Publishing,Paperback,256,2015,2015,,2019/01/10,to-read,to-read (#427),to-read,,,,0,,,0,,,,,
34964830,"Automating Inequality: How High-Tech Tools Profile, Police, and Punish the Poor",Virginia Eubanks,"Eubanks, Virginia",,"=""1250074312""","=""9781250074317""",0,4.02,St. Martin's Press,Hardcover,260,2018,2018,,2019/01/10,to-read,to-read (#426),to-read,,,,0,,,0,,,,,
39688744,Call Them by Their True Names,Rebecca Solnit,"Solnit, Rebecca",,"=""1608469468""","=""9781608469468""",0,4.23,Haymarket Books,Paperback,188,2018,2018,,2019/01/10,to-read,to-read (#425),to-read,,,,0,,,0,,,,,
36696533,New Dark Age: Technology and the End of the Future,James Bridle,"Bridle, James",,"=""""","=""""",0,4.13,Verso,Kindle Edition,304,2018,2018,,2019/01/10,to-read,to-read (#424),to-read,,,,0,,,0,,,,,
35068524,Not That Bad: Dispatches from Rape Culture,Roxane Gay,"Gay, Roxane","Aubrey Hirsch, Jill Christman, Claire Schwartz, Lynn Melnick, Brandon  Taylor, Emma Smith-Stevens, A.J. McKenna, Lisa Mecham, Vanessa Mártir, Ally Sheedy, xTx, So Mayer, Nora Salem, Lyz Lenz, Amy Jo Burns, V.L. Seek, Michelle Chen, Gabrielle Union, Liz Rosema, Anthony Frame, Samhita Mukhopadhyay, Miriam Zoila Pérez, Zoë Medeiros, Sharisse Tracey, Stacey May Fowles, Elisabeth Fairfield Stokes, Meredith Talusan, Nicole Boyce, Elissa Bassist","=""0062413503""","=""9780062413505""",0,4.38,Harper Perennial,ebook,368,2018,2018,,2019/01/10,to-read,to-read (#423),to-read,,,,0,,,0,,,,,
17288649,Creative Confidence: Unleashing the Creative Potential Within Us All,Tom Kelley,"Kelley, Tom",David Kelley,"=""038534936X""","=""9780385349369""",0,4.04,Crown Business,Hardcover,288,2013,2013,,2019/01/10,to-read,to-read (#422),to-read,,,,0,,,0,,,,,
35957156,"Lost and Founder: The Mostly Awful, Sometimes Awesome Truth about Building a Tech Startup",Rand Fishkin,"Fishkin, Rand",,"=""0735213321""","=""9780735213326""",0,4.39,Portfolio,Hardcover,,2018,2018,,2019/01/10,to-read,to-read (#421),to-read,,,,0,,,0,,,,,
34217568,"A Uterus Is a Feature, Not a Bug: The Working Woman's Guide to Overthrowing the Patriarchy",Sarah Lacy,"Lacy, Sarah",,"=""0062641816""","=""9780062641816""",0,4.00,Harper Business,Hardcover,320,2017,,,2019/01/10,to-read,to-read (#420),to-read,,,,0,,,0,,,,,
26759355,Kubernetes: Up & Running,Kelsey Hightower,"Hightower, Kelsey","Brendan Burns, Joe Beda","=""1491935677""","=""9781491935675""",0,4.05,O'Reilly,Paperback,202,2016,2016,,2019/01/09,to-read,to-read (#419),to-read,,,,0,,,0,,,,,
7231547,Zimne wybrzeża,Szczepan Twardoch,"Twardoch, Szczepan",,"=""8324585125""","=""9788324585120""",0,3.16,Wydawnictwo Dolnośląskie,Paperback,240,2009,2009,,2019/01/08,"to-read, owned","to-read (#418), owned (#196)",to-read,,,,0,,,0,,,,,
16119227,Morfina,Szczepan Twardoch,"Twardoch, Szczepan",,"=""8308050115""","=""9788308050118""",0,3.94,Wydawnictwo Literackie,Paperback,584,2012,2012,,2018/05/01,"to-read, owned, publio","to-read (#260), owned (#195), publio (#15)",to-read,,,,0,,,0,,,,,
26114603,"Work Clean: The life-changing power of mise-en-place to organize your life, work, and mind",Dan Charnas,"Charnas, Dan",,"=""1623365929""","=""9781623365929""",0,4.09,Rodale Books,Hardcover,304,2016,2016,,2019/01/08,to-read,to-read (#417),to-read,,,,0,,,0,,,,,
25778098,The 5 A.M. Miracle: Dominate Your Day Before Breakfast,Jeff  Sanders,"Sanders, Jeff",,"=""""","=""""",0,3.89,Ulysses Press,Paperback,156,2015,2013,,2019/01/08,to-read,to-read (#416),to-read,,,,0,,,0,,,,,
20578311,BDD in Action: Behavior-driven development for the whole software lifecycle,John Ferguson Smart,"Smart, John Ferguson",,"=""161729165X""","=""9781617291654""",0,4.05,Manning Publications,Paperback,384,2014,2014,,2018/04/19,"to-read, recruitee","to-read (#253), recruitee (#9)",to-read,,,,0,,,0,,,,,
6570502,Switch: How to Change Things When Change Is Hard,Chip Heath,"Heath, Chip",Dan Heath,"=""0385528752""","=""9780385528757""",0,4.03,Currency,Hardcover,305,2010,2010,,2019/01/01,to-read,to-read (#413),to-read,,,,0,,,0,,,,,
6885191,Start-up Nation: The Story of Israel's Economic Miracle,Dan Senor,"Senor, Dan",Saul Singer,"=""044654146X""","=""9780446541466""",0,4.13,Twelve,Hardcover,304,2009,2009,,2019/01/01,to-read,to-read (#412),to-read,,,,0,,,0,,,,,
25210131,Bez ograniczeń. Jak rządzi nami mózg,Jerzy Vetulani,"Vetulani, Jerzy",Maria Mazurek,"=""""","=""9788377057957""",0,4.06,Dom Wydawniczy PWN,Hardcover,192,2015,2015,,2019/01/01,to-read,to-read (#411),to-read,,,,0,,,0,,,,,
36318500,Jak zawsze,Zygmunt Miloszewski,"Miloszewski, Zygmunt",,"=""832803607X""","=""9788328036079""",0,3.75,Wydawnictwo W.A.B.,Paperback,480,2017,2017,,2019/01/01,to-read,to-read (#410),to-read,,,,0,,,0,,,,,
24611735,Black Box Thinking: Why Some People Never Learn from Their Mistakes - But Some Do,Matthew Syed,"Syed, Matthew",,"=""1591848229""","=""9781591848226""",0,4.32,Portfolio,Hardcover,320,2015,2015,,2019/01/01,to-read,to-read (#409),to-read,,,,0,,,0,,,,,
85009,Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,"Gamma, Erich","Ralph Johnson, John Vlissides, Richard Helm","=""0201633612""","=""9780201633610""",0,4.18,Addison-Wesley Professional,Hardcover,416,1994,1994,,2018/12/30,to-read,to-read (#408),to-read,,,,0,,,0,,,,,
70156,Patterns of Enterprise Application Architecture,Martin Fowler,"Fowler, Martin","David Rice, Matthew Foemmel, Edward Hieatt, Robert Mee, Randy Stafford","=""0321127420""","=""9780321127426""",0,4.11,Addison-Wesley Professional,Hardcover,533,2002,2002,,2018/12/30,to-read,to-read (#407),to-read,,,,0,,,0,,,,,
11799211,Exceptional Ruby: Master the Art of Handling Failure in Ruby,Avdi Grimm,"Grimm, Avdi",,"=""""","=""9781937785512""",0,4.00,Pragmatic Bookshelf,ebook,102,2011,2011,,2018/12/30,to-read,to-read (#406),to-read,,,,0,,,0,,,,,
9765652,Rails Antipatterns: Best Practice Ruby on Rails Refactoring,Chad Pytel,"Pytel, Chad",Tammer Saleh,"=""0132660067""","=""9780132660068""",0,3.99,Addison-Wesley Professional,ebook,341,2010,2010,,2018/12/28,to-read,to-read (#405),to-read,,,,0,,,0,,,,,
42734244,No Hard Feelings: The Secret Power of Embracing Emotions at Work,Liz Fosslien,"Fosslien, Liz",Mollie West Duffy,"=""""","=""""",0,4.06,Portfolio,Kindle Edition,304,2019,2019,,2018/12/28,to-read,to-read (#404),to-read,,,,0,,,0,,,,,
40097859,"Zalękniony mózg. Jak dzięki sile neuronauki pokonać zaburzenia lękowe, ataki paniki i zamartwianie się",Catherine M. Pittman,"Pittman, Catherine M.","Elizabeth M. Karle, Aleksandra Haduła","=""""","=""9788323344025""",0,4.11,Wydawnictwo Uniwersytetu Jagiellońskiego,Paperback,272,2018,2015,,2018/12/26,to-read,to-read (#403),to-read,,,,0,,,0,,,,,
36009154,Doktryna jakości. Wydanie II turkusowe. Rzecz o turkusowej samoorganizacji,Andrzej Jacek Blikle,"Blikle, Andrzej Jacek",,"=""832833030X""","=""9788328330306""",0,4.80,Helion,Paperback,608,2016,,,2018/12/26,to-read,to-read (#402),to-read,,,,0,,,0,,,,,
25136217,You Don't Know JS: Up & Going,Kyle Simpson,"Simpson, Kyle",,"=""1491924411""","=""9781491924419""",0,4.33,"O'Reilly Media, Inc.",ebook,72,2015,2015,,2018/01/23,"to-read, software-development-growth","to-read (#74), software-development-growth (#18)",to-read,,,,0,,,0,,,,,
17623632,Functional JavaScript: Introducing Functional Programming with Underscore.js,Michael Fogus,"Fogus, Michael",,"=""1449360726""","=""9781449360726""",0,4.06,O'Reilly Media,Paperback,260,2013,2013,,2018/12/25,to-read,to-read (#401),to-read,,,,0,,,0,,,,,
30024696,Understanding Ecmascript 6: The Definitive Guide for JavaScript Developers,Nicholas C. Zakas,"Zakas, Nicholas C.",,"=""1593277571""","=""9781593277574""",0,4.31,No Starch Press,Paperback,352,2016,,,2018/12/24,to-read,to-read (#400),to-read,,,,0,,,0,,,,,
629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",Robert M. Pirsig,"Pirsig, Robert M.",,"=""0060589469""","=""9780060589462""",0,3.77,HarperTorch,Mass Market Paperback,540,2006,1974,,2018/12/24,to-read,to-read (#399),to-read,,,,0,,,0,,,,,
42970131,A Programmer's Introduction to Mathematics,Jeremy Kun,"Kun, Jeremy",,"=""1727125452""","=""9781727125450""",0,4.02,CreateSpace Independent Publishing Platform,Paperback,378,2018,,,2018/12/24,to-read,to-read (#398),to-read,,,,0,,,0,,,,,
36458712,Making Work Visible: Exposing Time Theft to Optimize Work & flow,Dominica Degrandis,"Degrandis, Dominica",Tonianne DeMaria,"=""""","=""""",0,4.10,IT Revolution Press,Kindle Edition,241,2017,2017,,2018/12/21,to-read,to-read (#397),to-read,,,,0,,,0,,,,,
38657801,Taking the Work Out of Networking: An Introvert's Guide to Making Connections That Count,Karen Wickre,"Wickre, Karen",,"=""1501199277""","=""9781501199271""",0,3.42,Gallery Books,Hardcover,240,2018,2018,,2018/12/19,to-read,to-read (#396),to-read,,,,0,,,0,,,,,
18077875,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""0804137382""","=""9780804137386""",0,4.04,Crown Business,Hardcover,260,2014,2011,,2018/12/19,to-read,to-read (#395),to-read,,,,0,,,0,,,,,
41879310,Brakująca połowa dziejów. Krótka historia kobiet na ziemiach polskich,Anna Kowalczyk,"Kowalczyk, Anna",Marta Frej,"=""""","=""9788328060333""",0,4.08,W.A.B.,Paperback,416,2018,2018,,2018/12/14,"to-read, virtualo, owned","to-read (#393), virtualo (#8), owned (#186)",to-read,,,,0,,,0,,,,,
32605769,"The DevOps Handbook: How to Create World-Class Agility, Reliability, and Security in Technology Organizations",Gene Kim,"Kim, Gene","Jez Humble, Patrick Debois, John Willis, John Allspaw","=""""","=""""",0,4.33,IT Revolution Press,Kindle Edition,480,2016,2015,,2018/03/19,"software-testing, amazon, owned, to-read","software-testing (#10), amazon (#11), owned (#153), to-read (#392)",to-read,,,,0,,,0,,,,,
31572054,"The Imposter's Handbook (Imposter's Handbook, #1)",Rob Conery,"Conery, Rob",,"=""""","=""""",0,3.84,Big Machine,ebook,463,2016,2016,,2018/12/10,to-read,to-read (#390),to-read,,,,0,,,0,,,,,
179133,Domain-Driven Design: Tackling Complexity in the Heart of Software,Eric Evans,"Evans, Eric",,"=""0321125215""","=""9780321125217""",0,4.16,Addison-Wesley Professional,Hardcover,560,2003,2003,,2018/12/09,"to-read, software-development-growth","to-read (#389), software-development-growth (#17)",to-read,,,,0,,,0,,,,,
18052969,The Confidence Code: The Science and Art of Self-Assurance – What Women Should Know,Katty Kay,"Kay, Katty",Claire Shipman,"=""0062230646""","=""9780062230645""",0,3.73,Harper Business,ebook,272,2014,2014,,2018/12/09,to-read,to-read (#388),to-read,,,,0,,,0,,,,,
38222788,Mózg rządzi. Twój niezastąpiony narząd,Kaja Nordengen,"Nordengen, Kaja","May-Britt Moser, Guro Nordengen, Milena Skoczko","=""8365780844""","=""9788365780843""",0,3.83,Marginesy,Hardcover,240,2018,2016,,2018/04/17,"to-read, woblink, owned","to-read (#250), woblink (#119), owned (#184)",to-read,,,,0,,,0,,,,,
26723326,Java For Testers: Learn Java fundamentals fast,Alan        Richardson,"Richardson, Alan",,"=""0956733255""","=""9780956733252""",0,4.41,Compendium Developments Ltd,Paperback,436,2015,2013,,2017/11/05,"leanpub, owned, to-read","leanpub (#2), owned (#157), to-read (#387)",to-read,,,,0,,,0,,,,,
4496008,Tristan 1946,Maria Kuncewiczowa,"Kuncewiczowa, Maria",,"=""8372554021""","=""""",0,3.76,Prószyński i S-ka,Paperback,264,2000,1967,,2018/11/26,to-read,to-read (#385),to-read,,,,0,,,0,,,,,
2703644,Cudzoziemka,Maria Kuncewiczowa,"Kuncewiczowa, Maria",,"=""8373373209""","=""9788373373204""",0,3.56,Proszynski i S-ka,Paperback,224,2000,1935,,2018/11/26,to-read,to-read (#384),to-read,,,,0,,,0,,,,,
1905106,Noce i dnie. Tom 1 i 2,Maria Dąbrowska,"Dąbrowska, Maria",,"=""8373277137""","=""""",0,3.96,GREG,,325,2005,1932,,2018/11/26,to-read,to-read (#383),to-read,,,,0,,,0,,,,,
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Constance Garnett, Aylmer Maude, Louise Maude, Dmitriy Butko, George Gibian","=""""","=""""",0,4.06,Vintage,Paperback,964,2012,1877,,2018/11/26,to-read,to-read (#382),to-read,,,,0,,,0,,,,,
